X1,X2,X3,X4
713245,0,719793,11427417
770132,1,712620,57827767
744040,0,716499,13274716
611509,1,871408,74528754
717644,1,614533,49564974
531826,1,684033,74843372
18589,1,1963161,25560233
611768,1,895014,52126484
738791,1,786392,66877336
682864,1,674264,25560266
721332,0,783959,25559579
709751,0,724701,1216750
721411,0,725253,1217129
713701,0,732677,28575221
712435,2,2040565,74841093
714036,1,662556,13274040
755903,1,704402,57826751
662857,1,640631,28578132
670181,1,703923,14465571
658009,1,672740,32214753
1328457,3,1723349,48341815
941747,1,727006,80100137
530787,0,674610,80095995
713701,0,691730,11422094
706561,1,713814,32217266
707998,1,577572,48341033
742113,0,720679,25564115
689250,1,1029975,66880774
733412,0,712574,28577090
631565,2,2040565,66874314
711815,1,734251,7845936
553130,1,786707,57830087
726862,0,713294,31791313
987663,0,713736,74838824
711545,1,713619,13275578
714036,0,800781,56304395
714787,1,1376868,1211536
768680,0,1009874,74840719
701921,0,739790,7849586
1376868,0,714083,1757179
750788,1,700446,10572640
711104,0,676883,11426770
708200,1,622324,28576332
717840,1,716739,7850169
711750,1,719266,3102823
733597,0,704056,3101659
691918,1,701216,13279207
711549,1,720703,80099546
633661,1,708527,7851850
718750,0,774705,14463716
713081,0,702606,25561074
620162,0,620160,25563559
713743,0,702085,1755532
675178,1,689859,74523308
668833,2,2040565,10567810
715533,1,715036,57829445
717453,1,738347,7850814
718140,1,706895,74837628
1963161,0,732280,48340342
711970,1,705388,1212404
800864,0,741285,28575279
746753,1,683938,57826421
716031,1,712177,49567526
721017,0,703716,1216668
683717,1,707861,7847530
738028,0,717431,48382596
822039,1,731774,43407312
709032,0,716188,1213467
710656,1,658871,48342036
834864,1,721332,49565990
705476,1,699065,74842752
1376868,0,712919,13277870
740947,0,593712,48378779
696253,1,711849,1758962
617287,0,717161,32214876
712892,1,660626,57825015
730911,1,719441,7851377
99945,0,641619,66874420
707301,1,627266,28575674
640010,1,690798,49565613
1053543,0,941747,80100107
682080,1,713284,63046840
653553,0,998947,74527115
706616,0,704963,25558066
705494,1,714729,1211731
531905,1,657448,56308761
694249,1,713336,7850142
680176,0,676634,11425717
768716,1,777788,25563331
735169,0,270143,7850545
535076,2,2040565,48381821
712927,0,772095,48340130
763095,0,746040,25560457
697692,1,651575,56305264
1981017,1,713639,10574022
729498,1,580244,66880378
726596,1,717507,3102147
740009,1,727043,10570658
748452,0,790962,57829156
679980,1,770616,14466270
292073,1,713336,1216547
896518,1,601562,52125104
603091,1,553346,48339447
628836,1,671338,52121750
705607,0,642160,57828209
657548,1,714180,74838702
672026,1,728944,11423954
731114,1,726807,11058400
240727,0,621425,80099412
719154,0,601142,56306830
623968,0,707153,80095977
713701,1,698226,80095499
692467,0,673816,13275435
727575,1,704389,10571317
820378,1,696852,43410668
1044514,1,760888,66880730
714216,1,715420,11427581
741046,1,563629,43406671
1292845,3,1753517,52125824
666224,0,757980,80098478
693083,0,741869,74525804
819771,0,724755,48377126
697426,0,800894,49570705
752103,1,710690,49570355
700346,0,606500,28575530
741053,1,668469,11057118
742430,1,767235,48381115
677536,0,738847,10569944
884126,1,781034,56306745
712948,1,847340,57829498
710528,0,809778,57824123
734281,1,713701,80095702
787654,1,738617,48382015
629452,0,1021708,74839756
713619,1,712323,1757551
1018405,1,936543,57824838
784592,1,759151,52124955
686425,1,764670,14460501
712377,0,783146,25558304
726581,1,697919,1759782
719962,0,710824,14461672
714301,1,742534,14462234
706047,1,713876,25562785
1168369,3,1560237,52125824
735020,0,896344,80096225
707924,0,713958,14460703
669289,0,718493,57829429
718366,0,716158,1212528
704764,0,742103,7846934
718071,1,703227,10574659
720625,1,536199,48380698
714225,1,712849,3101398
834145,0,739977,66880402
605913,0,715225,32210601
703774,1,773362,74839751
871408,0,698204,74528691
703100,1,692200,56305649
699473,0,713583,74841342
584045,1,885594,49567703
713758,1,689856,43407819
673810,0,714361,43409909
714853,1,698269,1756656
714142,0,713468,14459678
725907,1,713919,7847132
727779,1,830153,49571020
709570,0,713767,31792487
717368,0,705559,3101379
713701,0,727559,3104180
699518,1,713805,11423653
1057405,3,1859991,52125824
703395,1,689940,43407901
711756,1,660719,74524947
662489,1,713261,10572160
913100,1,704032,63046150
709680,1,532675,66879039
479173,0,724348,80102144
727704,0,726857,11426791
689948,1,577358,66878729
586789,0,677205,74524256
753049,0,580989,66874109
702450,1,776608,31790356
710647,1,733256,32215337
571884,1,731578,63047751
767710,0,940388,66880627
991791,1,719332,74529474
711899,1,744785,10571753
713062,0,678959,28577723
754961,0,855519,56302553
713687,1,751044,80098925
1256646,0,713474,31791567
757942,0,376627,28577653
720665,0,713378,1755617
695110,0,738003,11423244
723422,0,713489,11055991
720377,0,712412,10574033
645426,1,706028,31793936
564913,0,833756,74527790
684385,1,715508,52126354
696747,2,2037924,80102068
1007086,1,713357,80097769
614533,0,755162,49564984
713701,0,695957,49569567
700726,1,684877,28574166
641520,0,855754,48339983
699337,0,739020,48380300
715836,0,699201,74523040
619159,2,2040565,43407023
713968,0,711314,1211152
782333,1,654012,63050614
711910,0,748345,14465201
694053,1,713410,32215789
709127,0,740335,48380195
637995,1,634096,57830391
715928,1,740372,14460756
533719,1,681710,49569225
713701,1,765438,48339762
732617,1,717000,52123212
715739,0,774477,48380655
683152,1,875324,74843262
719533,1,717474,1214556
714301,1,716739,3105079
768414,0,659042,31795610
713639,1,636150,52127102
712582,1,712788,1754802
798360,0,703668,48342802
710884,1,684742,48346035
719021,1,701727,10574042
541851,1,778865,63048852
665311,1,717849,11057775
714890,0,682256,13276115
693328,1,705141,7851490
744960,0,719616,10569682
734334,0,540568,56306534
653480,1,723154,31794138
713336,1,736834,32212983
785779,1,540157,52122002
536050,0,827502,66875527
716176,1,632834,56304627
777084,1,644381,48344566
689808,1,858036,57828478
724755,1,781462,48377205
717373,0,714036,1217603
731713,1,780536,28577601
708081,0,586408,32215956
546752,0,723925,80096122
706446,1,716076,31790592
713876,1,687047,32216846
713639,0,292073,3102235
640204,1,767134,25562389
743655,1,721794,56303072
714659,0,731255,31790313
737290,0,709036,31792805
947505,1,776364,63051285
697968,0,718366,14463387
702115,0,858545,74841607
768457,1,694063,49566471
691139,1,673712,11058243
724365,1,726668,1756575
745143,2,2040565,10574744
691167,0,292073,11058931
320914,1,717399,66880418
714781,0,716167,1754575
736671,0,731365,57829065
709773,0,734739,25564121
706464,1,709111,74837764
713639,0,1376868,7846009
703413,1,715379,10567904
716676,2,2040565,7852380
726705,1,737850,74842730
691548,2,2040565,25559873
716269,0,676730,74522739
716978,1,712510,25563723
712691,0,706957,1756395
779754,1,670176,57825410
698416,0,709139,11422656
632111,1,827701,63049282
749120,1,717649,11423047
588179,1,717499,31789051
721215,1,680057,52125306
713814,0,713210,14465773
713020,0,712975,10573963
576535,1,591275,32217136
733344,1,665042,31792064
683854,0,731377,11426997
696094,1,712560,74524159
656265,1,633593,28577670
714985,0,701771,3105323
725832,1,714163,63050160
576551,0,756940,32213997
714292,1,713196,1758997
742955,0,754364,48383202
758843,0,1015596,74522899
855214,0,705553,63047299
715540,0,714705,13275760
710744,1,752453,49566990
751673,1,665839,56304329
706117,1,292073,7849623
707070,1,710524,3106751
576561,0,714514,32212767
729953,0,769883,43410124
551980,1,736376,43410167
680744,1,728173,7847911
719574,0,723438,11056778
700855,1,722839,3104744
711622,1,675352,10571128
791400,1,775425,66879222
687341,1,712941,10571698
700517,1,698990,7847461
715298,1,806331,74841270
682630,1,682766,80098885
741100,1,817375,56302392
684933,0,759879,63050709
742096,1,711567,48378877
732056,0,667166,11054719
579242,1,751670,31791404
713876,1,692386,13278505
710422,1,697467,80099247
878793,1,792621,52126433
717894,0,715641,11055272
710398,1,703711,74529439
817103,1,697529,48339640
713468,1,704018,13277890
697092,1,680330,63045886
931767,1,706806,74838990
725442,0,715021,7848190
756102,1,661886,56304758
707008,1,713366,1214654
713687,0,682717,74529500
713563,0,703518,32213100
702728,0,758648,57826088
663176,0,1963161,66878296
704859,0,701501,48379111
713855,1,730961,7851043
713701,1,1014501,80102019
797100,1,292073,74524894
692651,2,2040565,80099906
730830,1,696758,11058369
711177,0,749521,28580096
760877,1,718066,63051255
734845,0,711363,10573373
680024,1,721870,52126344
935596,0,690560,74527026
781842,1,713701,57824934
732203,2,2040565,48377653
928347,2,2040565,80100618
713701,0,713224,56305980
767328,1,737669,74528999
699011,0,715570,32213717
737696,0,712070,10572550
730622,1,703750,3103171
712803,1,719898,48342270
726277,1,672026,11423968
648661,0,643476,49565729
797715,1,609096,49570466
555447,1,738439,49569911
684014,0,672545,11054803
717682,2,2040565,10572868
712547,1,942609,74842135
765734,1,658882,13275867
710504,0,707586,3102946
675195,2,2040565,11060888
685044,1,712510,25560439
715647,0,782361,43412574
562374,0,703514,74525890
730030,1,726140,32211123
673927,1,717608,32216038
687457,1,674769,14461933
737335,0,1376868,14461096
912786,0,722355,74528331
428100,1,723822,28580711
703221,0,752963,80099608
884314,1,392234,66880287
713052,1,714152,56307518
712590,0,800765,74842640
714361,0,292073,14462453
678349,1,714748,74528390
727512,1,728628,1212215
642980,1,676075,32212339
707289,1,714514,80102366
751907,1,678137,13273285
758465,1,557745,48344769
735687,0,762309,25558347
728079,1,728961,52124024
801257,0,669966,49570687
731230,1,695697,32214706
639841,0,699853,28577751
762596,1,706313,13278683
769326,0,725513,28577790
661830,0,713701,28576195
708920,0,696855,13278920
744579,1,730028,14464806
718024,1,669544,14464450
535076,0,737658,48381821
710465,0,710428,63047422
687262,1,749346,48343198
714833,1,675545,63046454
687059,1,258605,80102281
867929,1,935247,74841430
750268,0,771161,25562325
584181,1,695452,48345561
677410,0,730521,49564999
715272,1,712302,3102857
712733,1,657451,28578980
697349,1,565073,80095630
615402,1,712886,57824763
762186,1,774992,14464956
713165,0,658487,80097099
721744,0,717660,1215337
718019,0,714173,1754992
713639,1,710252,10568847
713563,1,678431,25558915
598457,1,794825,31793331
792469,1,713284,25559329
721794,1,738726,25564480
680787,0,795597,63050596
863195,0,650968,49564982
742738,1,688165,14465577
714152,1,661851,66874681
707951,0,722627,43412134
695527,0,713558,10572007
700944,1,713909,1214296
1376868,0,311296,10573005
798966,0,743949,43411326
752461,1,722478,28575674
712795,0,664671,32213112
593819,1,706585,63046715
741612,1,721559,14465244
711809,0,731704,11425591
412745,1,714191,25564065
753615,1,826042,52124884
767032,0,27503,25557470
725347,1,712489,7851307
710690,0,696209,56305159
660436,1,705317,10570984
713234,2,2040565,66874251
713234,0,718195,66874251
724861,0,112265,1211660
713489,1,698824,48382019
704432,0,690291,11425573
731345,0,894052,74838719
700181,0,735133,10573120
696149,1,702936,3106792
691255,1,718899,14460701
778978,1,658158,25559354
712900,0,685453,63052241
626722,1,890098,66878288
714007,0,714773,14463168
713989,1,710807,52120626
678726,0,711419,56305554
709131,1,656610,56306789
702306,0,660482,28576422
713366,0,706412,10570113
240292,1,732255,74842617
705987,0,682541,25559554
680045,1,722971,13276741
710918,0,550917,49564790
724142,1,1256646,3106035
671102,1,711809,11425620
733433,1,628705,32215520
787406,1,976879,74524951
689612,1,740149,13274678
594831,0,691948,49570050
622032,1,711545,31790500
708704,0,715546,32216496
737473,1,694455,14462223
718636,0,728562,11056328
565488,0,607853,52122127
713400,1,713489,1215928
714597,0,699740,74837796
712927,0,711954,57825179
544828,1,957759,66878720
586224,0,817632,48346065
719189,1,767200,48342374
1376868,1,722726,1756222
792350,0,710548,43410929
698690,0,714163,74524418
680289,0,658861,13276958
729411,1,712955,11426386
771273,1,694038,14460792
668956,0,719765,80098911
702806,1,806306,43413683
878773,0,533645,52123768
701892,1,909053,57826198
707583,1,702183,1755858
718800,1,721991,32212981
858723,0,739681,52121875
701506,2,2040565,74837539
695716,1,725766,10571616
706101,1,724975,1754489
635210,0,713284,43411730
715191,0,778415,74839395
712400,1,664381,32212050
692443,0,564376,43406974
710450,1,715251,11427025
715420,2,2040565,43412655
948020,1,738031,66875731
712984,0,719347,1753451
908660,0,533388,80096405
711800,0,718237,74839294
777313,1,729964,57829920
702422,1,710995,43407991
718218,1,749017,10571350
816032,0,706580,49566713
719546,0,736002,43409106
614731,0,754266,28580633
718863,0,719449,10569903
693122,0,734649,3104180
739677,0,906159,63048874
715318,1,702590,10571100
596461,0,853321,52124041
667285,0,1376868,28580408
1019654,0,937676,74528982
711579,1,718556,10571184
697791,0,625081,28575560
950800,1,735701,66874846
711594,1,713410,74523097
718268,0,712582,1211558
707493,0,752634,13274001
782148,0,694289,49564920
650937,0,625337,52124483
711853,0,660099,10569743
540633,1,713947,49566699
637114,1,696320,28574874
738935,0,737467,28580834
720987,1,735383,48339989
703086,0,714105,1211466
604486,1,704892,63047652
713165,1,713127,43408606
714659,1,713266,14459382
715668,0,698146,43408384
715349,1,735041,48344456
551118,0,730039,80100476
709645,1,713701,48339909
732882,0,740519,11058377
687231,0,690154,48341739
712646,1,713468,25563333
713357,0,713653,3107110
711276,0,710450,1212405
714557,1,678137,13273264
663602,1,713194,11426709
718782,1,713716,1216393
695083,1,541165,52126426
710317,1,715014,28580049
711561,1,723795,1214104
705068,1,704009,14459683
713444,1,745141,7850041
679091,1,666659,11059245
674970,0,711842,13274774
651040,1,706821,31792414
605935,1,751702,32213681
818877,1,770338,43410161
718829,1,714437,63049763
740589,0,648377,48339916
710076,0,679664,13278305
775940,1,755276,31794680
713876,0,736023,43413008
740925,1,720012,10573450
709844,0,702753,3104223
705491,1,270116,10571350
720990,1,574432,63046157
625651,1,687941,31794448
732815,1,702107,7850550
292073,0,830919,52123031
675851,1,635452,32211580
733501,1,690051,3107010
727583,0,678887,48341553
696946,1,1376868,43410230
692911,1,674827,14462089
717876,1,705341,3104006
730656,0,716248,11058919
721756,0,696547,13273218
677094,1,733149,66875814
735447,0,681014,48339376
672132,1,709870,31791745
702594,0,732289,11422816
559133,0,256497,48381284
712781,1,660180,10573059
816510,1,726784,66879637
682190,0,723297,48377719
574778,0,798801,48378044
661635,1,732163,74524788
691202,2,2040565,43410435
707182,0,713261,1213867
733972,1,733745,66875921
759065,0,807699,56307131
713929,0,727668,1212172
721564,1,923157,63049088
799251,0,692931,52126919
750327,1,1020685,74843588
711530,1,815926,80100048
691331,1,808227,52126169
600792,0,1256646,31792306
684885,2,2040565,52121659
855751,0,707080,48339593
713563,0,601760,56302993
692386,1,716922,31789433
723897,1,663398,11426590
725718,0,712216,7849738
704505,2,2040565,31789881
719799,0,693713,13275246
855787,0,855788,48345806
712473,1,1376868,7848497
821554,1,534630,74837581
1195694,3,1862537,52125824
714310,0,711567,14464646
535027,1,741621,80101460
720209,1,706310,32212339
713138,1,922733,74522577
684140,0,745469,10569440
758674,1,714270,31788561
713400,0,710261,11426261
711711,1,716939,11059019
715093,0,714225,3104314
621509,1,736826,25560087
711437,1,682487,48345721
791910,1,714550,49568078
794362,0,717611,66876730
717161,1,714197,1216869
727765,1,702321,28578121
654993,1,715801,32210827
704432,0,714717,7845924
691690,0,639841,28577727
731238,1,713997,3105826
749944,1,699026,74842026
713639,0,712252,63049065
1160897,3,1862537,52125824
713563,1,713468,1215003
738820,2,2040565,49565175
766417,0,752866,28574836
712767,1,713318,11059440
741198,1,712307,66879490
711654,1,240292,1214967
681286,0,695788,28574576
690800,1,736065,43411550
731773,1,671434,31792904
762886,1,940328,63051943
719064,0,715126,7848570
689104,1,661914,13278945
885636,1,583377,57830692
733829,1,708217,10568709
758791,1,760209,66878059
703869,0,745706,52121808
576151,1,707914,57825798
771615,0,710918,56306406
681090,1,708600,14463936
711574,1,683547,31789371
759069,1,720441,28580267
602969,1,702845,74837623
