date,count,start,end,type
"20160429T000000",15080,5230976,5246055,1
"20160417T000000",15321,5049326,5064646,1
"20170226T000000",15457,9839400,9854856,1
"20160114T000000",14956,3630689,3645644,1
"20171130T000000",15263,14076733,14091995,1
"20170707T000000",15279,11841516,11856794,1
"20150705T000000",14397,761855,776251,1
"20170115T000000",15289,9198532,9213820,1
"20170213T000000",15179,9640956,9656134,1
"20150828T000000",14726,1554643,1569368,1
"20151216T000000",14860,3195024,3209883,1
"20171028T000000",15341,13571604,13586944,1
"20161111T000000",15151,8208733,8223883,1
"20171116T000000",15552,13862459,13878010,1
"20170719T000000",15362,12025338,12040699,1
"20150923T000000",14892,1939691,1954582,1
"20160919T000000",15132,7402255,7417386,1
"20171214T000000",15423,14290886,14306308,1
"20170224T000000",15264,9808719,9823982,1
"20151005T000000",14996,2117571,2132566,1
"20170824T000000",15358,12576395,12591752,1
"20150921T000000",14996,1909952,1924947,1
"20160314T000000",14820,4536494,4551313,1
"20150915T000000",15048,1820928,1835975,1
"20160213T000000",15319,4082829,4098147,1
"20150927T000000",15014,1998734,2013747,1
"20160402T000000",15212,4822331,4837542,1
"20151017T000000",15063,2296388,2311450,1
"20170913T000000",15439,12882804,12898242,1
"20161122T000000",15291,8375482,8390772,1
"20171202T000000",15338,14107508,14122845,1
"20170223T000000",15048,9793671,9808718,1
"20160731T000000",14977,6642326,6657302,1
"20160909T000000",15638,7250482,7266119,1
"20170309T000000",15082,10007776,10022857,1
"20160118T000000",14833,3690939,3705771,1
"20171113T000000",15425,13816641,13832065,1
"20160719T000000",15075,6459701,6474775,1
"20151226T000000",15057,3344859,3359915,1
"20171121T000000",15359,13938851,13954209,1
"20161219T000000",15231,8787524,8802754,1
"20151230T000000",14962,3404694,3419655,1
"20160706T000000",15069,6261986,6277054,1
"20150516T000000",13024,53183,66206,1
"20151222T000000",14960,3284633,3299592,1
"20160127T000000",14834,3826448,3841281,1
"20160717T000000",15419,6428931,6444349,1
"20170612T000000",15271,11459882,11475152,1
"20150914T000000",14690,1806238,1820927,1
"20170323T000000",15131,10221085,10236215,1
"20170607T000000",15159,11383785,11398943,1
"20170823T000000",15335,12561060,12576394,1
"20161031T000000",15342,8040787,8056128,1
"20171016T000000",15642,13387816,13403457,1
"20151225T000000",15346,3329513,3344858,1
"20160101T000000",15196,3434916,3450111,1
"20161007T000000",15267,7676063,7691329,1
"20170430T000000",15147,10802387,10817533,1
"20150518T000000",13309,79472,92780,1
"20171027T000000",15180,13556424,13571603,1
"20170218T000000",15326,9717354,9732679,1
"20150817T000000",14832,1392497,1407328,1
"20160119T000000",14797,3705772,3720568,1
"20160605T000000",15195,5791595,5806789,1
"20161228T000000",15264,8924633,8939896,1
"20160904T000000",15340,7174583,7189922,1
"20151213T000000",14717,3150197,3164913,1
"20150902T000000",14632,1628652,1643283,1
"20170605T000000",15397,11352886,11368282,1
"20171024T000000",15319,13510678,13525996,1
"20170428T000000",15320,10771767,10787086,1
"20170422T000000",15154,10679849,10695002,1
"20151019T000000",15124,2326564,2341687,1
"20160711T000000",15380,6337740,6353119,1
"20160125T000000",15267,3796016,3811282,1
"20171009T000000",15248,13280976,13296223,1
"20160227T000000",14964,4295250,4310213,1
"20170408T000000",15362,10465984,10481345,1
"20160105T000000",15109,3495753,3510861,1
"20150925T000000",14799,1969497,1984295,1
"20161005T000000",15411,7645369,7660779,1
"20161026T000000",15426,7964813,7980238,1
"20151123T000000",14922,2850414,2865335,1
"20170530T000000",15121,11260966,11276086,1
"20160905T000000",14963,7189923,7204885,1
"20170116T000000",15261,9213821,9229081,1
"20160427T000000",14911,5200931,5215841,1
"20160713T000000",15308,6368178,6383485,1
"20150826T000000",14871,1524970,1539840,1
"20160420T000000",15267,5095128,5110394,1
"20160828T000000",15440,7068001,7083440,1
"20170905T000000",14957,12760419,12775375,1
"20170725T000000",15367,12117501,12132867,1
"20170415T000000",15459,10572803,10588261,1
"20151024T000000",14950,2401060,2416009,1
"20160103T000000",15132,3465302,3480433,1
"20150523T000000",13721,147527,161247,1
"20151030T000000",14908,2490708,2505615,1
"20161004T000000",15255,7630114,7645368,1
"20170419T000000",15330,10633933,10649262,1
"20170427T000000",15409,10756358,10771766,1
"20160620T000000",15434,6019304,6034737,1
"20160309T000000",14994,4460782,4475775,1
"20150725T000000",14564,1053850,1068413,1
